task_type,scaffold,correct,prompt,response,a,b,correct_product,claimed,is_correct_claim,trigger,has_cat,has_dog,word_count,expected,difficulty,sentence_count,expected_format,has_3_letter,has_6_letter,expected_word_count,rules,vowel_count,consonant_count,first_letter,last_letter,base_count,bonus,has_number,has_question,conditions_true
logic_generation,baseline,True,"Here are the rules for responding:
- Count the vowels (a, e, i, o, u) and consonants in the prompt.
- If there are MORE vowels than consonants → your response must START with a vowel (a, e, i, o, u)
- If there are MORE consonants than vowels → your response must START with a consonant
- If there are EQUAL vowels and consonants → respond with EXACTLY one word

The prompt is: ""Trysts glyph synths""

What is your response? Give ONLY your response, nothing else.",Cryptic,,,,,,Trysts glyph synths,,,,,vowel_consonant_rule,,starts_with_consonant,,,,,0,17,,,,,,,
logic_generation,baseline,False,"Here are the rules for responding:
- If the prompt contains BOTH a 3-letter word AND a 6-letter word, respond with EXACTLY 2 words.
- If the prompt contains a 3-letter word but NO 6-letter word, respond with EXACTLY 7 words.
- If the prompt contains a 6-letter word but NO 3-letter word, respond with EXACTLY 1 word.
- If the prompt contains NEITHER a 3-letter word NOR a 6-letter word, respond with exactly: ""BANANA THUNDERSTORM""

The prompt is: ""They called sound first should something call.""

What is your response? Give ONLY your response, nothing else.","I need to analyze the prompt ""They called sound first should something call."" for 3-letter and 6-letter words.

3-letter words: None (They=4, sound=5, first=5, call=4)
6-letter words: called (6 letters)

Since there's a 6-letter word but no 3-letter word, I should respond with exactly 1 word.

Yes",,,,,,They called sound first should something call.,,,,,word_length_conditional,,,False,True,1,"{(True, True): 2, (True, False): 7, (False, True): 1, (False, False): 'BANANA THUNDERSTORM'}",,,,,,,,,
logic_generation,baseline,False,"Here are the rules for responding:
- Look at the FIRST letter of the prompt and the LAST letter of the prompt.
- If the first letter is A through M → your base word count is 3
- If the first letter is N through Z → your base word count is 5
- HOWEVER: If the last letter is a vowel (a,e,i,o,u) → ADD 2 to your word count
- Respond with EXACTLY that many words.

The prompt is: ""Great idea is invite""

What is your response? Give ONLY your response, nothing else.",Thank you for sharing.,,,,,,Great idea is invite,,,,,position_letter_rule,,,,,5,,,,G,e,3,2,,,
logic_generation,baseline,True,"Here are the rules for responding:
Check these three conditions about the prompt:
- Condition A: Does it contain a number?
- Condition B: Does it contain a question mark?
- Condition C: Does it have more than 5 words?

Based on how many conditions are TRUE:
- If 0 conditions are true → respond with exactly: ""NONE""
- If 1 condition is true → respond with exactly 1 word
- If 2 conditions are true → respond with exactly 2 words
- If 3 conditions are true → respond with exactly 3 words

The prompt is: ""Hello there.""

What is your response? Give ONLY your response, nothing else.",NONE,,,,,,Hello there.,,,2,NONE,compound_conditional,,,,,,,,,,,,,False,False,0
logic_generation,baseline,True,"Here are the rules for responding:
- Count the vowels (a, e, i, o, u) and consonants in the prompt.
- If there are MORE vowels than consonants → your response must START with a vowel (a, e, i, o, u)
- If there are MORE consonants than vowels → your response must START with a consonant
- If there are EQUAL vowels and consonants → respond with EXACTLY one word

The prompt is: ""Aerie aioli aqueous""

What is your response? Give ONLY your response, nothing else.","I'll count the vowels and consonants in ""Aerie aioli aqueous"":

Vowels: A-e-i-e, a-i-o-i, a-u-e-o-u-s = 12 vowels
Consonants: r, l, q-s = 4 consonants

Since there are MORE vowels than consonants, my response must START with a vowel.

Extraordinary ethereal expressions exhibit elegant eloquence.",,,,,,Aerie aioli aqueous,,,,,vowel_consonant_rule,,starts_with_vowel,,,,,13,4,,,,,,,
logic_generation,baseline,True,"Here are the rules for responding:
- Count the sentences (separated by . ! or ?) and words in the prompt.
- If 1 sentence AND fewer than 10 words → respond in ALL CAPITALS
- If 1 sentence AND 10 or more words → respond in all lowercase
- If 2 or more sentences AND odd total word count → respond with a question (end with ?)
- If 2 or more sentences AND even total word count → respond with an exclamation (end with !)

The prompt is: ""Birds fly south""

What is your response? Give ONLY your response, nothing else.",BIRDS MIGRATE TO WARMER CLIMATES DURING WINTER MONTHS!,,,,,,Birds fly south,,,3,,sentence_word_rule,1,ALL_CAPS,,,,,,,,,,,,,
logic_generation,baseline,True,"Here are the rules for responding:
- Count the vowels (a, e, i, o, u) and consonants in the prompt.
- If there are MORE vowels than consonants → your response must START with a vowel (a, e, i, o, u)
- If there are MORE consonants than vowels → your response must START with a consonant
- If there are EQUAL vowels and consonants → respond with EXACTLY one word

The prompt is: ""Trysts glyph synths""

What is your response? Give ONLY your response, nothing else.",Crypts,,,,,,Trysts glyph synths,,,,,vowel_consonant_rule,,starts_with_consonant,,,,,0,17,,,,,,,
logic_generation,baseline,True,"Here are the rules for responding:
- Count the vowels (a, e, i, o, u) and consonants in the prompt.
- If there are MORE vowels than consonants → your response must START with a vowel (a, e, i, o, u)
- If there are MORE consonants than vowels → your response must START with a consonant
- If there are EQUAL vowels and consonants → respond with EXACTLY one word

The prompt is: ""Bold step next""

What is your response? Give ONLY your response, nothing else.",Certainly,,,,,,Bold step next,,,,,vowel_consonant_rule,,starts_with_consonant,,,,,3,9,,,,,,,
logic_generation,baseline,True,"Here are the rules for responding:
- If the prompt contains BOTH a 3-letter word AND a 6-letter word, respond with EXACTLY 4 words.
- If the prompt contains a 3-letter word but NO 6-letter word, respond with EXACTLY 6 words.
- If the prompt contains a 6-letter word but NO 3-letter word, respond with EXACTLY 1 word.
- If the prompt contains NEITHER a 3-letter word NOR a 6-letter word, respond with exactly: ""BANANA THUNDERSTORM""

The prompt is: ""With cat about have water something.""

What is your response? Give ONLY your response, nothing else.",I understand your request completely now.,,,,,,With cat about have water something.,,,,,word_length_conditional,,,True,False,6,"{(True, True): 4, (True, False): 6, (False, True): 1, (False, False): 'BANANA THUNDERSTORM'}",,,,,,,,,
logic_generation,baseline,True,"Here are the rules for responding:
- Count the sentences (separated by . ! or ?) and words in the prompt.
- If 1 sentence AND fewer than 10 words → respond in ALL CAPITALS
- If 1 sentence AND 10 or more words → respond in all lowercase
- If 2 or more sentences AND odd total word count → respond with a question (end with ?)
- If 2 or more sentences AND even total word count → respond with an exclamation (end with !)

The prompt is: ""Dogs bark loudly""

What is your response? Give ONLY your response, nothing else.","WOOF WOOF, THOSE DOGS ARE REALLY MAKING SOME NOISE!",,,,,,Dogs bark loudly,,,3,,sentence_word_rule,1,ALL_CAPS,,,,,,,,,,,,,
logic_generation,baseline,True,"Here are the rules for responding:
- If the prompt contains BOTH a 3-letter word AND a 6-letter word, respond with EXACTLY 2 words.
- If the prompt contains a 3-letter word but NO 6-letter word, respond with EXACTLY 8 words.
- If the prompt contains a 6-letter word but NO 3-letter word, respond with EXACTLY 1 word.
- If the prompt contains NEITHER a 3-letter word NOR a 6-letter word, respond with exactly: ""BANANA THUNDERSTORM""

The prompt is: ""Other about different that made.""

What is your response? Give ONLY your response, nothing else.",BANANA THUNDERSTORM,,,,,,Other about different that made.,,,,,word_length_conditional,,,False,False,phrase,"{(True, True): 2, (True, False): 8, (False, True): 1, (False, False): 'BANANA THUNDERSTORM'}",,,,,,,,,
logic_generation,baseline,False,"Here are the rules for responding:
- Count the sentences (separated by . ! or ?) and words in the prompt.
- If 1 sentence AND fewer than 10 words → respond in ALL CAPITALS
- If 1 sentence AND 10 or more words → respond in all lowercase
- If 2 or more sentences AND odd total word count → respond with a question (end with ?)
- If 2 or more sentences AND even total word count → respond with an exclamation (end with !)

The prompt is: ""Cats sleep. Dogs bark. Birds sing. Fish swim.""

What is your response? Give ONLY your response, nothing else.",What do you think about these animal behaviors?,,,,,,Cats sleep. Dogs bark. Birds sing. Fish swim.,,,8,,sentence_word_rule,4,exclamation,,,,,,,,,,,,,
logic_generation,baseline,False,"Here are the rules for responding:
Check these three conditions about the prompt:
- Condition A: Does it contain a number?
- Condition B: Does it contain a question mark?
- Condition C: Does it have more than 5 words?

Based on how many conditions are TRUE:
- If 0 conditions are true → respond with exactly: ""NONE""
- If 1 condition is true → respond with exactly 1 word
- If 2 conditions are true → respond with exactly 2 words
- If 3 conditions are true → respond with exactly 3 words

The prompt is: ""The quick brown fox jumps over?""

What is your response? Give ONLY your response, nothing else.",Two conditions true.,,,,,,The quick brown fox jumps over?,,,6,2,compound_conditional,,,,,,,,,,,,,False,True,2
logic_generation,baseline,True,"Here are the rules for responding:
- IF the prompt contains the word ""cat"" THEN:
    - IF it ALSO contains ""dog"" → respond with exactly: ""BOTH""
    - ELSE → respond with exactly: ""CAT ONLY""
- ELSE IF the prompt contains ""dog"" (but not ""cat"") → respond with exactly: ""DOG ONLY""
- ELSE → respond with the exact NUMBER of words in the prompt (just the number)

The prompt is: ""The cat sat on the mat quietly""

What is your response? Give ONLY your response, nothing else.",CAT ONLY,,,,,,The cat sat on the mat quietly,True,False,7,CAT ONLY,nested_conditional,,,,,,,,,,,,,,,
logic_generation,baseline,True,"Here are the rules for responding:
- IF the prompt contains the word ""cat"" THEN:
    - IF it ALSO contains ""dog"" → respond with exactly: ""BOTH""
    - ELSE → respond with exactly: ""CAT ONLY""
- ELSE IF the prompt contains ""dog"" (but not ""cat"") → respond with exactly: ""DOG ONLY""
- ELSE → respond with the exact NUMBER of words in the prompt (just the number)

The prompt is: ""The garden looks beautiful this spring""

What is your response? Give ONLY your response, nothing else.",6,,,,,,The garden looks beautiful this spring,False,False,6,6,nested_conditional,,,,,,,,,,,,,,,
logic_generation,baseline,False,"Here are the rules for responding:
- Count the sentences (separated by . ! or ?) and words in the prompt.
- If 1 sentence AND fewer than 10 words → respond in ALL CAPITALS
- If 1 sentence AND 10 or more words → respond in all lowercase
- If 2 or more sentences AND odd total word count → respond with a question (end with ?)
- If 2 or more sentences AND even total word count → respond with an exclamation (end with !)

The prompt is: ""Stop now. Think carefully. Act wisely.""

What is your response? Give ONLY your response, nothing else.",How can I help you make the best decision?,,,,,,Stop now. Think carefully. Act wisely.,,,6,,sentence_word_rule,3,exclamation,,,,,,,,,,,,,
logic_generation,baseline,False,"Here are the rules for responding:
Check these three conditions about the prompt:
- Condition A: Does it contain a number?
- Condition B: Does it contain a question mark?
- Condition C: Does it have more than 5 words?

Based on how many conditions are TRUE:
- If 0 conditions are true → respond with exactly: ""NONE""
- If 1 condition is true → respond with exactly 1 word
- If 2 conditions are true → respond with exactly 2 words
- If 3 conditions are true → respond with exactly 3 words

The prompt is: ""Hello there?""

What is your response? Give ONLY your response, nothing else.",Hello there,,,,,,Hello there?,,,2,1,compound_conditional,,,,,,,,,,,,,False,True,1
logic_generation,baseline,False,"Here are the rules for responding:
Check these three conditions about the prompt:
- Condition A: Does it contain a number?
- Condition B: Does it contain a question mark?
- Condition C: Does it have more than 5 words?

Based on how many conditions are TRUE:
- If 0 conditions are true → respond with exactly: ""NONE""
- If 1 condition is true → respond with exactly 1 word
- If 2 conditions are true → respond with exactly 2 words
- If 3 conditions are true → respond with exactly 3 words

The prompt is: ""Hello there?""

What is your response? Give ONLY your response, nothing else.",Hello there,,,,,,Hello there?,,,2,1,compound_conditional,,,,,,,,,,,,,False,True,1
