task_type,scaffold,correct,prompt,response,a,b,correct_product,claimed,is_correct_claim,trigger,first_letter,last_letter,base_count,bonus,expected_word_count,difficulty,has_number,has_question,word_count,conditions_true,expected,has_3_letter,has_6_letter,rules,has_cat,has_dog,vowel_count,consonant_count,expected_format,sentence_count
logic_generation,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Here are the rules for responding:
- If the prompt contains BOTH a 3-letter word AND a 6-letter word, respond with EXACTLY 3 words.
- If the prompt contains a 3-letter word but NO 6-letter word, respond with EXACTLY 8 words.
- If the prompt contains a 6-letter word but NO 3-letter word, respond with EXACTLY 1 word.
- If the prompt contains NEITHER a 3-letter word NOR a 6-letter word, respond with exactly: ""BANANA THUNDERSTORM""

The prompt is: ""Made this there important about.""

What is your response? Give ONLY your response, nothing else.

Remember: compute, hold, check, then answer.",BANANA THUNDERSTORM,,,,,,Made this there important about.,,,,,phrase,word_length_conditional,,,,,,False,False,"{(True, True): 3, (True, False): 8, (False, True): 1, (False, False): 'BANANA THUNDERSTORM'}",,,,,,
logic_generation,self_monitor,False,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Here are the rules for responding:
Check these three conditions about the prompt:
- Condition A: Does it contain a number?
- Condition B: Does it contain a question mark?
- Condition C: Does it have more than 5 words?

Based on how many conditions are TRUE:
- If 0 conditions are true → respond with exactly: ""NONE""
- If 1 condition is true → respond with exactly 1 word
- If 2 conditions are true → respond with exactly 2 words
- If 3 conditions are true → respond with exactly 3 words

The prompt is: ""The quick brown fox jumps over?""

What is your response? Give ONLY your response, nothing else.

Remember: compute, hold, check, then answer.",Two conditions true.,,,,,,The quick brown fox jumps over?,,,,,,compound_conditional,False,True,6,2,2,,,,,,,,,
logic_generation,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Here are the rules for responding:
Check these three conditions about the prompt:
- Condition A: Does it contain a number?
- Condition B: Does it contain a question mark?
- Condition C: Does it have more than 5 words?

Based on how many conditions are TRUE:
- If 0 conditions are true → respond with exactly: ""NONE""
- If 1 condition is true → respond with exactly 1 word
- If 2 conditions are true → respond with exactly 2 words
- If 3 conditions are true → respond with exactly 3 words

The prompt is: ""The quick brown fox jumps over.""

What is your response? Give ONLY your response, nothing else.

Remember: compute, hold, check, then answer.",NONE,,,,,,The quick brown fox jumps over.,,,,,,compound_conditional,False,False,6,1,1,,,,,,,,,
logic_generation,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Here are the rules for responding:
- Count the vowels (a, e, i, o, u) and consonants in the prompt.
- If there are MORE vowels than consonants → your response must START with a vowel (a, e, i, o, u)
- If there are MORE consonants than vowels → your response must START with a consonant
- If there are EQUAL vowels and consonants → respond with EXACTLY one word

The prompt is: ""Aerie aioli aqueous""

What is your response? Give ONLY your response, nothing else.

Remember: compute, hold, check, then answer.",Intriguing,,,,,,Aerie aioli aqueous,,,,,,vowel_consonant_rule,,,,,,,,,,,13,4,starts_with_vowel,
logic_generation,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Here are the rules for responding:
- IF the prompt contains the word ""cat"" THEN:
    - IF it ALSO contains ""dog"" → respond with exactly: ""BOTH""
    - ELSE → respond with exactly: ""CAT ONLY""
- ELSE IF the prompt contains ""dog"" (but not ""cat"") → respond with exactly: ""DOG ONLY""
- ELSE → respond with the exact NUMBER of words in the prompt (just the number)

The prompt is: ""A loyal dog waited by the door""

What is your response? Give ONLY your response, nothing else.

Remember: compute, hold, check, then answer.","""DOG ONLY""",,,,,,A loyal dog waited by the door,,,,,,nested_conditional,,,7,,DOG ONLY,,,,False,True,,,,
logic_generation,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Here are the rules for responding:
- Count the sentences (separated by . ! or ?) and words in the prompt.
- If 1 sentence AND fewer than 10 words → respond in ALL CAPITALS
- If 1 sentence AND 10 or more words → respond in all lowercase
- If 2 or more sentences AND odd total word count → respond with a question (end with ?)
- If 2 or more sentences AND even total word count → respond with an exclamation (end with !)

The prompt is: ""Run fast. Jump high. Win big today.""

What is your response? Give ONLY your response, nothing else.

Remember: compute, hold, check, then answer.",Run fast. Jump high. Win big today?,,,,,,Run fast. Jump high. Win big today.,,,,,,sentence_word_rule,,,7,,,,,,,,,,question,3
logic_generation,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Here are the rules for responding:
Check these three conditions about the prompt:
- Condition A: Does it contain a number?
- Condition B: Does it contain a question mark?
- Condition C: Does it have more than 5 words?

Based on how many conditions are TRUE:
- If 0 conditions are true → respond with exactly: ""NONE""
- If 1 condition is true → respond with exactly 1 word
- If 2 conditions are true → respond with exactly 2 words
- If 3 conditions are true → respond with exactly 3 words

The prompt is: ""Hello there.""

What is your response? Give ONLY your response, nothing else.

Remember: compute, hold, check, then answer.",NONE,,,,,,Hello there.,,,,,,compound_conditional,False,False,2,0,NONE,,,,,,,,,
logic_generation,self_monitor,False,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Here are the rules for responding:
- Look at the FIRST letter of the prompt and the LAST letter of the prompt.
- If the first letter is A through M → your base word count is 3
- If the first letter is N through Z → your base word count is 5
- HOWEVER: If the last letter is a vowel (a,e,i,o,u) → ADD 2 to your word count
- Respond with EXACTLY that many words.

The prompt is: ""Soft wind is perfect""

What is your response? Give ONLY your response, nothing else.

Remember: compute, hold, check, then answer.",Seven words needed here.,,,,,,Soft wind is perfect,S,t,5,0,5,position_letter_rule,,,,,,,,,,,,,,
logic_generation,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Here are the rules for responding:
- Count the sentences (separated by . ! or ?) and words in the prompt.
- If 1 sentence AND fewer than 10 words → respond in ALL CAPITALS
- If 1 sentence AND 10 or more words → respond in all lowercase
- If 2 or more sentences AND odd total word count → respond with a question (end with ?)
- If 2 or more sentences AND even total word count → respond with an exclamation (end with !)

The prompt is: ""Cats sleep. Dogs bark. Birds sing. Fish swim.""

What is your response? Give ONLY your response, nothing else.

Remember: compute, hold, check, then answer.",!,,,,,,Cats sleep. Dogs bark. Birds sing. Fish swim.,,,,,,sentence_word_rule,,,8,,,,,,,,,,exclamation,4
logic_generation,self_monitor,False,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Here are the rules for responding:
- If the prompt contains BOTH a 3-letter word AND a 6-letter word, respond with EXACTLY 4 words.
- If the prompt contains a 3-letter word but NO 6-letter word, respond with EXACTLY 6 words.
- If the prompt contains a 6-letter word but NO 3-letter word, respond with EXACTLY 1 word.
- If the prompt contains NEITHER a 3-letter word NOR a 6-letter word, respond with exactly: ""BANANA THUNDERSTORM""

The prompt is: ""Their this sound time dog box different.""

What is your response? Give ONLY your response, nothing else.

Remember: compute, hold, check, then answer.",sound different.,,,,,,Their this sound time dog box different.,,,,,6,word_length_conditional,,,,,,True,False,"{(True, True): 4, (True, False): 6, (False, True): 1, (False, False): 'BANANA THUNDERSTORM'}",,,,,,
logic_generation,self_monitor,False,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Here are the rules for responding:
- Count the sentences (separated by . ! or ?) and words in the prompt.
- If 1 sentence AND fewer than 10 words → respond in ALL CAPITALS
- If 1 sentence AND 10 or more words → respond in all lowercase
- If 2 or more sentences AND odd total word count → respond with a question (end with ?)
- If 2 or more sentences AND even total word count → respond with an exclamation (end with !)

The prompt is: ""Hello there. How are you. I hope well.""

What is your response? Give ONLY your response, nothing else.

Remember: compute, hold, check, then answer.",How can I assist you?,,,,,,Hello there. How are you. I hope well.,,,,,,sentence_word_rule,,,8,,,,,,,,,,exclamation,3
logic_generation,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Here are the rules for responding:
- Count the vowels (a, e, i, o, u) and consonants in the prompt.
- If there are MORE vowels than consonants → your response must START with a vowel (a, e, i, o, u)
- If there are MORE consonants than vowels → your response must START with a consonant
- If there are EQUAL vowels and consonants → respond with EXACTLY one word

The prompt is: ""Aria eats a banana""

What is your response? Give ONLY your response, nothing else.

Remember: compute, hold, check, then answer.",Okay.,,,,,,Aria eats a banana,,,,,,vowel_consonant_rule,,,,,,,,,,,9,6,starts_with_vowel,
logic_generation,self_monitor,False,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Here are the rules for responding:
- If the prompt contains BOTH a 3-letter word AND a 6-letter word, respond with EXACTLY 2 words.
- If the prompt contains a 3-letter word but NO 6-letter word, respond with EXACTLY 6 words.
- If the prompt contains a 6-letter word but NO 3-letter word, respond with EXACTLY 1 word.
- If the prompt contains NEITHER a 3-letter word NOR a 6-letter word, respond with exactly: ""BANANA THUNDERSTORM""

The prompt is: ""First country this that there little.""

What is your response? Give ONLY your response, nothing else.

Remember: compute, hold, check, then answer.",Exactly 6 words.,,,,,,First country this that there little.,,,,,1,word_length_conditional,,,,,,False,True,"{(True, True): 2, (True, False): 6, (False, True): 1, (False, False): 'BANANA THUNDERSTORM'}",,,,,,
